Item_Weight,Item_Fat_Content,Item_Visibility,Item_MRP,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Type_0,Item_Type_1,Item_Type_2,Outlet_Identifier_0,Outlet_Identifier_1,Outlet_Identifier_2,Item_Outlet_Sales
0.5972553699284009,0.0,0.8104831685928128,0.07887036360470234,0.8000000000000114,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1034.6532
0.8210023866348448,0.0,0.07537050164633825,0.8181216773140576,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,3589.9936
0.8359188544152745,0.0,0.8185077498628227,0.28999685870667485,0.8000000000000114,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1910.1802
0.5525059665871122,0.0,0.1657654894955287,0.4653271213119679,0.8000000000000114,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1701.7848
0.889618138424821,1.0,0.4154074461109158,0.8604659698913864,0.8000000000000114,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5375.0034
0.47792362768496416,0.0,0.26217360755317,0.12816732850074947,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,619.194
0.7165871121718377,0.0,0.6579328811520878,0.6025811529229392,0.8000000000000114,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3823.0236
0.4033412887828162,1.0,0.2417534967850777,0.2907045033171374,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1012.016
0.11545346062052508,0.0,0.48406634879376387,0.22705319370512128,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2233.0932
0.07100238663484487,1.0,0.39750584157737123,0.993889843037767,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4745.8224
0.4331742243436753,1.0,0.26862842188576896,0.5645049219286176,0.30000000000001137,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3124.5994
0.7016706443914082,0.0,0.11043256049245397,0.07785968662184628,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,467.3916
0.8150357995226729,0.0,0.2908815554903243,0.46233947820386295,0.30000000000001137,0.0,0.5,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1701.7848
0.6867541766109786,0.0,0.12645529199675998,0.6721966517910494,0.30000000000001137,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3630.6074
0.2929594272076372,0.0,0.22415743352566414,0.004694867741307646,0.5,1.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,133.16
0.5495226730310263,0.0,0.3109392538310938,0.9103357086518729,0.5,1.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5650.6446
0.07100238663484487,1.0,0.0,0.9896217814547601,0.8000000000000114,0.0,0.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2636.568
0.9015513126491645,0.0,0.14400425791246213,0.273935289357503,0.30000000000001137,0.0,0.5,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1272.3438
0.5674224343675418,0.0,0.674616024573862,0.23273654450905334,0.30000000000001137,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1133.8574
0.7553699284009545,0.0,0.6088488367049774,0.9367643995861685,0.30000000000001137,0.0,0.5,0.0,1.0,0.0,1.0,1.0,0.0,1.0,6795.1548
0.6718377088305489,0.0,0.11028192285816935,0.046185548002034976,0.8000000000000114,0.0,0.5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,639.168
0.7016706443914082,1.0,0.33595157239050405,0.8353287943921084,0.8000000000000114,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,7222.5984
0.5674224343675418,0.0,0.47090525596132393,0.8415627251402484,0.5,1.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3225.1352
0.19779236276849643,0.0,0.05358159187662189,0.9268129871992294,0.5,1.0,0.5,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3755.112
0.4510739856801909,1.0,0.31266918599362997,0.5615283757806284,0.5,1.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,1.0,974.7312
0.7464200477326968,0.0,0.6901490325563827,0.3435729821458447,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1779.0176
0.1906324582338902,0.0,0.4755568827334966,0.12616816845526896,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,759.012
0.5107398568019093,1.0,0.8868938744083574,0.5974705759834467,0.30000000000001137,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3779.0808
0.18138424821002386,0.0,0.3267897286340336,0.27125067862179164,0.5,1.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1418.154
0.5375894988066825,1.0,0.6391949575407464,0.8499417836400076,0.30000000000001137,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,1.0,5359.69
0.2568615751789976,0.0,0.38830606944522866,0.6160818853223069,0.30000000000001137,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1764.37
0.9105011933174223,0.0,0.028016218079232012,0.991037070675685,0.5,1.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5829.7448
0.1906324582338902,1.0,0.2049400151712432,0.30434010646252807,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,736.3748
0.19301909307875892,0.0,0.9957546286307541,0.9440090073171645,0.5,1.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,6088.0752
0.9642004773269688,0.0,0.11438569174669178,0.5169151816657731,0.8000000000000114,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2277.036
0.5017899761336515,0.0,0.533812116540228,0.06152837578062842,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,559.272
0.9343675417661097,1.0,0.1006367786748623,0.8121574880579636,0.5,1.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,1.0,5559.43
0.2449284009546539,0.0,0.6408185393086694,0.2715315170739535,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1237.7222
0.15990453460620518,0.0,0.38122185603860553,0.34853759137919843,0.30000000000001137,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,1.0,569.259
0.4928400954653937,0.0,0.17817419704341406,0.7110027213160652,0.30000000000001137,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1379.5376
0.14826968973747018,0.0,0.3135788139951081,0.4729985352012646,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1869.5664
0.8806682577565632,1.0,0.2671812878886662,0.20646491824101226,0.8000000000000114,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,942.7728
0.7822195704057278,0.0,0.0671213582717631,0.5768601065991061,0.5,1.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,5895.659
0.7911694510739857,0.0,0.7869567045878877,0.2639949739306798,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1134.5232
0.2866945107398568,0.0,0.854579915325731,0.8240858665701514,0.30000000000001137,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,1.0,7696.648
0.17213603818615747,0.0,0.7965805026856485,0.8937124623983772,0.30000000000001137,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,1.0,5317.0788
0.8657517899761336,0.0,0.5176774893693362,0.8672948684241972,0.5,1.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3038.0454
0.9343675417661097,1.0,0.07916763733458837,0.6902573811857016,0.5,1.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3848.324
0.1479713603818616,0.0,0.5023991999221649,0.3572085852912354,0.30000000000001137,0.0,0.5,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1267.0174
0.11276849642004771,0.0,0.18181987080019446,0.49559706767096995,0.30000000000001137,0.0,0.5,0.0,1.0,1.0,0.0,1.0,0.0,1.0,886.8456
0.6211217183770883,0.0,0.2641876599681833,0.1311438746487385,0.8000000000000114,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,958.752
0.3914081145584725,1.0,0.04456950793145977,0.5039761261707292,0.8000000000000114,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1956.1204
0.9701670644391407,0.0,0.1143469069583598,0.3044860741686669,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2404.2038
0.298926014319809,1.0,0.11948914578045242,0.29624188641493066,0.30000000000001137,0.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1754.383
0.5226730310262528,0.0,0.2575898889523425,0.7888513109777957,0.30000000000001137,0.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,1.0,3918.8988
0.6927207637231503,0.0,0.19260776386356399,0.976267016761531,0.30000000000001137,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,1.0,4425.5726
0.62708830548926,1.0,0.46880096441486035,0.8103153926787376,0.30000000000001137,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,1.0,6410.3224
0.1971957040572792,1.0,0.509041472280842,0.3096188450283911,0.8000000000000114,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2870.9296
0.9343675417661097,0.0,0.13919858926568196,0.6364004192943697,0.30000000000001137,0.0,0.5,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2716.464
0.6718377088305489,0.0,0.5768215724653866,0.11822701307392625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,703.0848
0.889618138424821,0.0,0.08429959385218391,0.6417918346860241,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3307.6944
0.8717183770883052,0.0,0.4155102959187821,0.7073074335974978,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3142.576
0.9701670644391407,1.0,0.3034683861662956,0.30804649114121135,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1869.5664
0.591288782816229,1.0,0.34252795985274476,0.975548275190953,0.30000000000001137,0.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,1.0,5494.8474
0.18615751789976132,1.0,0.3570206673196349,0.09989654218722788,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1255.6988
0.3463603818615751,0.0,0.6009420764066432,0.11238659760373948,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,659.142
0.2064439140811456,1.0,0.4195653402795394,0.9584982227791567,0.5,1.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,1.0,5153.292
0.9612171837708829,1.0,0.25523683093851535,0.77122848470156,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1286.3256
0.662887828162291,1.0,0.6592218036154456,0.3340372789570905,0.8000000000000114,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1230.3984
0.7106205250596658,0.0,0.19652479732419,0.6322783254175017,0.30000000000001137,0.0,0.5,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3969.4996
0.263126491646778,0.0,0.3491858403321472,0.6169354976389083,0.5,1.0,0.5,0.0,1.0,1.0,0.0,0.0,1.0,1.0,7763.228
0.636038186157518,0.0,0.14240419537720972,0.23188293219245198,0.5,1.0,0.5,0.0,1.0,1.0,0.0,0.0,1.0,1.0,610.5386
0.17989260143198094,0.0,0.6931758357622758,0.5639432450242936,0.30000000000001137,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3914.904
0.8210023866348448,0.0,0.47725231217100006,0.6805868072509245,0.30000000000001137,0.0,0.5,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3259.7568
0.11933174224343673,0.0,0.5660967488418344,0.22621067834863573,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1677.816
0.5495226730310263,1.0,0.3048872638982032,0.8459656574692784,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3707.1744
0.3526252983293556,1.0,0.05902071685240214,0.5744563343155564,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2652.5472
0.2613365155131265,0.0,0.4988778077000629,0.08922638822971046,0.30000000000001137,0.0,0.5,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1037.3164
0.5405727923627686,0.0,0.08515109819695535,0.850525654464563,0.5,1.0,0.5,0.0,1.0,1.0,1.0,0.0,1.0,1.0,6911.004
0.1357398568019093,0.0,0.30466365455272204,0.7722280647243001,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,5770.4886
0.7762529832935561,0.0,0.04300053852833823,0.6075679560765246,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4311.055
0.8060859188544152,0.0,0.9579817079141142,0.527698012449082,0.8000000000000114,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1571.288
0.12321002386634844,0.0,0.09095758138316885,0.7647026185411423,0.30000000000001137,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,1.0,844.2344
0.8597852028639617,0.0,0.14526371442774266,0.4073591625038839,0.8000000000000114,0.0,0.5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2940.1728
0.925417661097852,1.0,0.1202194730864373,0.831903248165587,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3415.554
0.9403341288782816,1.0,0.0,0.9597897382141745,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,5624.6784
0.7016706443914082,1.0,0.33458136030799124,0.833194763600605,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,5642.655
0.7702863961813842,0.0,0.08362737949774748,0.6433530916130881,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,3135.2522
0.8001193317422433,1.0,0.7653022516057643,0.2371394768380834,0.30000000000001137,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,1.0,796.9626
0.19958233890214794,0.0,0.09201648211125503,0.08384606979817186,0.30000000000001137,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,1.0,848.895
0.6509546539379474,1.0,0.8412774929941029,0.5004379031184163,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,588.5672
0.9612171837708829,1.0,0.25459653936597404,0.7750697401262661,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1929.4884
0.9701670644391407,1.0,0.3028501472197449,0.31487538967402245,0.30000000000001137,0.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,1.0,623.1888
0.4630071599045345,0.0,0.8788764870046899,0.37824586083387673,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2133.2232
0.340692124105012,0.0,0.14618028472434455,0.2949836618602602,0.5,1.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1289.6546
0.47195704057279236,0.0,0.5535782331332216,0.5892263882297104,0.5,1.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2897.5616
0.09964200477326968,0.0,0.16913997483099538,0.3390240821106759,0.8000000000000114,0.0,0.5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2431.5016
0.7553699284009545,0.0,0.22702270659875537,0.6030190560413557,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4466.1864
0.46002386634844866,0.0,0.4105944123152611,0.9217135072198528,0.30000000000001137,0.0,0.5,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3448.844
0.630071599045346,1.0,0.0657423358440123,0.4295308888152885,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1713.7692
0.2449284009546539,0.0,0.6397027995428661,0.26256858774963887,0.5,1.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,856.8846
0.889618138424821,0.0,0.08433943309860328,0.6537424071184437,0.30000000000001137,0.0,0.5,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2205.1296
0.9015513126491645,0.0,0.35820959289979953,0.610106599106097,0.5,1.0,0.5,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2999.429
0.7165871121718377,0.0,0.5523615490777204,0.3668680622658967,0.30000000000001137,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,1.0,942.7728
0.23389021479713595,0.0,0.08672165731607669,0.6972211504645358,0.8000000000000114,0.0,0.5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4262.4516
0.12291169451073986,0.0,0.46916912551216217,0.4139072225845331,0.5,1.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1398.8458
0.636038186157518,1.0,0.3532649124205919,0.6234613637993258,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2336.958
0.8717183770883052,0.0,0.0,0.4094820963352715,0.30000000000001137,0.0,0.5,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1298.31
0.4510739856801909,0.0,0.0,0.36673319151987377,0.8000000000000114,0.0,0.5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2330.3
0.6807875894988067,1.0,0.3502295129726259,0.18911183345682253,0.8000000000000114,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1869.5664
0.4033412887828162,1.0,0.2319481927292246,0.7220885844717675,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2189.8162
0.8120525059665871,0.0,0.8661383710323599,0.02530533712564831,0.30000000000001137,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,1.0,219.714
0.10560859188544153,0.0,0.03206580280928295,0.5623708911371139,0.30000000000001137,0.0,0.5,0.0,1.0,0.0,1.0,1.0,0.0,1.0,5262.4832
0.3108591885441528,0.0,0.0743908030315488,0.062381988097229835,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,372.848
0.2568615751789976,0.0,0.6688989401641763,0.3451342390729087,0.30000000000001137,0.0,0.5,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3467.4864
0.8597852028639617,1.0,0.5568563613392994,0.836036439002571,0.8000000000000114,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5206.556
0.8060859188544152,0.0,0.9540744803784432,0.5387949725649002,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3299.7048
0.6091885441527447,0.0,0.2401691226592375,0.19025738118570162,0.5,1.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1531.34
0.24582338902147977,1.0,0.24652807229972698,0.05115015723538871,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,633.8416
0.2929594272076372,1.0,0.18844218339131846,0.5952016744459201,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2386.2272
0.43019093078758947,1.0,0.4105746559457147,0.01223141088458135,0.5,1.0,0.5,0.0,1.0,1.0,0.0,0.0,1.0,1.0,780.9834
0.9045346062052504,0.0,0.06700736974673999,0.6777562288090742,0.8000000000000114,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4916.2672
0.3705250596658712,0.0,0.44435416189763016,0.689549736575239,0.8000000000000114,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2876.256
0.7852028639618138,1.0,0.0,0.4613509951412386,0.30000000000001137,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1966.7732
0.23776849642004766,0.0,0.12837228609451917,0.3177059681158727,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,958.752
0.9612171837708829,1.0,0.5370279246675659,0.39073591625038834,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1238.388
0.13096658711217185,1.0,0.12295124748359866,0.7648485862472811,0.5,1.0,0.5,0.0,1.0,1.0,0.0,0.0,1.0,1.0,4418.2488
0.07100238663484487,1.0,0.39769368498914626,0.9947434553543684,0.30000000000001137,0.0,0.5,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1845.5976
